x_share,y_share
.52521968,-.038705666
.52529258,-.038702741
.52536672,-.038699772
.52543736,-.038696937
.52545983,-.038696039
.52552783,-.038693313
.52559793,-.038690507
.52562809,-.038689297
.52565551,-.038688198
.52568847,-.038686875
.5257349,-.038685013
.52576166,-.038683932
.52582979,-.038681183
.52594972,-.038676348
.52606773,-.03867159
.52616602,-.038667623
.52620161,-.038666192
.52637005,-.038659394
.52638459,-.038658805
.52640629,-.038657926
.52649176,-.038654469
.52651262,-.038653627
.52663165,-.03864881
.52668637,-.038646597
.52676076,-.038643591
.52680945,-.038641617
.52685833,-.038639639
.52690727,-.03863766
.5269562,-.038635675
.52700472,-.038633712
.5270198,-.038633104
.52705383,-.038631722
.5270955,-.038630038
.52712417,-.038628872
.52722478,-.038624786
.52732193,-.038620848
.52736878,-.038618945
.52740335,-.03861754
.52742833,-.038616523
.52751291,-.038613081
.52752525,-.038612578
.52759284,-.038609825
.52761793,-.038608801
.5276311,-.03860826
.52769423,-.038605686
.52777469,-.038602397
.52781248,-.038600858
.52783167,-.038600072
.52786428,-.038598739
.52788532,-.038597878
.52807409,-.038590141
.52808666,-.03858963
.52824414,-.038583178
.52829778,-.038580976
.52836853,-.038578074
.52846742,-.038574018
.52856594,-.038569961
.5286271,-.038567454
.52866107,-.038566053
.52869523,-.038564648
.52886367,-.038557727
.5289368,-.038554717
.52898222,-.03855285
.52905148,-.038549993
.5290857,-.038548581
.52913952,-.038546365
.52916008,-.038545515
.52921462,-.038543269
.52926922,-.038541019
.52928764,-.038540255
.52936351,-.038537126
.52943635,-.03853412
.52948689,-.03853203
.52950758,-.038531173
.52952844,-.038530309
.52958184,-.0385281
.52965885,-.0385249
.52969313,-.038523473
.52977073,-.038520247
.52984411,-.038517192
.5299471,-.038512904
.53012091,-.038505673
.53015524,-.038504243
.53022248,-.038501438
.53024745,-.038500395
.53030109,-.038498156
.53033614,-.038496688
.53037417,-.038495101
.53045851,-.038491569
.53056687,-.038487036
.53067851,-.038482361
.530788,-.038477775
.53083557,-.038475782
.53091013,-.03847266
.53098452,-.038469542
.53103679,-.038467355
.53108531,-.038465317
.53119922,-.038460542
.5312143,-.038459908
.53137016,-.038453359
.53148687,-.03844846
.53150046,-.038447887
.53152275,-.038446948
.53153962,-.038446236
.53155673,-.038445521
.53157371,-.038444806
.53161883,-.038442902
.53163552,-.038442198
.53165263,-.038441479
.53172719,-.038438339
.53174949,-.038437396
.5319196,-.038430214
.53193581,-.038429532
.53195202,-.03842885
.53196824,-.038428165
.53198445,-.03842748
.53200066,-.038426794
.53217053,-.038419612
.53219867,-.03841842
.53222543,-.038417287
.53226489,-.038415618
.53233868,-.038412482
.53236133,-.038411524
.5323866,-.038410448
.53249216,-.038405962
.53254372,-.038403772
.53255814,-.038403161
.5326125,-.038400847
.53262645,-.038400255
.53269994,-.038397126
.53272271,-.038396154
.53275281,-.038394872
.53279305,-.038393158
.53286916,-.038389906
.53293997,-.038386885
.53301758,-.038383573
.53303277,-.038382925
.53310972,-.038379632
.53322744,-.038374595
.53331745,-.038370747
.53336453,-.038368728
.53341216,-.03836669
.53345913,-.038364682
.53350621,-.038362663
.53355336,-.038360648
.53361541,-.038357992
.53372234,-.038353406
.53373522,-.038352855
.53381747,-.038349327
.53393435,-.038344312
.53404903,-.038339395
.53416729,-.038334318
.53428549,-.038329244
.53440261,-.038324222
.53442848,-.038323112
.53445476,-.038321983
.53448099,-.038320862
.53455532,-.038317673
.53458142,-.038316548
.53458834,-.038316254
.53461331,-.038315173
.53462404,-.038314708
.53464276,-.038313903
.53468835,-.038311936
.53475654,-.038308989
.53478438,-.038307786
.53481615,-.038306411
.53492975,-.038301494
.53495592,-.038300361
.53497726,-.03829943
.53499883,-.038298491
.53502023,-.038297568
.53504205,-.038296621
.53506464,-.038295638
.53517044,-.038291033
.53524727,-.038287684
.53529459,-.038285624
.53534192,-.03828356
.53538889,-.038281515
.53545111,-.038278807
.53548944,-.038277138
.53551167,-.038276166
.53553277,-.038275249
.53558075,-.038273148
.53562754,-.038271107
.53566235,-.038269591
.53583074,-.038262229
.53586417,-.038260765
.53589767,-.038259301
.53593171,-.038257811
.53596598,-.03825631
.53602028,-.038253929
.53605342,-.038252477
.53607959,-.038251329
.53614068,-.038248643
.53617787,-.038247008
.53625512,-.038243607
.53635573,-.038239181
.53639179,-.03823759
.53648657,-.038233418
.53653723,-.038231187
.53657413,-.038229559
.53659171,-.038228784
.53661716,-.038227662
.53663254,-.038226984
.53665793,-.038225867
.53667545,-.038225092
.53670132,-.038223948
.53677177,-.038220834
.53680509,-.038219359
.53686839,-.038216557
.53689402,-.038215421
.53697598,-.038211785
.53703743,-.038209062
.53718972,-.038202297
.53725952,-.038199194
.53732866,-.03819612
.53739667,-.038193095
.53747839,-.038189463
.53749996,-.038188502
.53756857,-.038185455
.53763932,-.038182307
.53765303,-.0381817
.53776705,-.038176619
.53788018,-.038171574
.53795409,-.038168278
.53798616,-.038166847
.53802109,-.03816529
.53805298,-.038163867
.53808552,-.038162414
.53811181,-.038161241
.53813756,-.038160089
.53816402,-.038158905
.5381853,-.038157955
.53821111,-.038156804
.53831583,-.038152121
.53834242,-.038150929
.53843319,-.038146872
.53846353,-.038145516
.53848982,-.038144339
.53857303,-.03814061
.538625,-.038138278
.53865111,-.038137112
.53875428,-.038132481
.53884429,-.038128443
.53894943,-.038123723
.53895622,-.038123418
.53906298,-.038118616
.53909522,-.03811717
.53914028,-.038115144
.53915292,-.038114574
.53918308,-.038113214
.53925377,-.038110025
.53926677,-.038109437
.53927988,-.038108848
.53929293,-.038108259
.53931165,-.038107418
.53933018,-.038106583
.53937536,-.038104545
.53942031,-.038102515
.5394907,-.038099341
.53950834,-.038098544
.53958464,-.038095091
.53966296,-.038091552
.5397085,-.038089495
.53976631,-.038086869
.53978425,-.038086057
.53980267,-.038085222
.53982043,-.038084414
.53984326,-.038083378
.53986043,-.0380826
.53990573,-.038080547
.53993428,-.038079251
.53995246,-.038078424
.53997046,-.038077604
.54002506,-.038075119
.54011059,-.038071226
.54013377,-.038070168
.54021406,-.038066503
.54028219,-.038063392
.5403406,-.038060725
.54044521,-.038055945
.54054272,-.038051482
.54056537,-.038050447
.54059553,-.038049068
.54074931,-.038042013
.54078376,-.038040433
.5408048,-.038039465
.54081577,-.038038958
.54084808,-.038037468
.54087061,-.038036432
.5409469,-.038032901
.54098397,-.038031183
.54102302,-.038029384
.54107469,-.038026992
.54111314,-.038025212
.54121691,-.03802041
.54125559,-.038018625
.54127449,-.038017746
.5413658,-.038013522
.54143584,-.038010277
.54144984,-.038009629
.54146856,-.038008764
.54148775,-.03800787
.54152721,-.038006045
.54154682,-.038005129
.5416075,-.038002316
.54164851,-.038000412
.54168904,-.037998531
.54172975,-.037996646
.54177064,-.037994746
.54178244,-.037994199
.54182237,-.037992347
.54183418,-.037991799
.54184592,-.037991256
.54191005,-.037988272
.54204297,-.037982088
.54210359,-.03797926
.54212105,-.037978448
.54214716,-.03797723
.54218388,-.03797552
.54220444,-.037974555
.54221505,-.03797406
.54223615,-.037973072
.54225403,-.037972238
.54229254,-.037970431
.54238218,-.037966229
.54247332,-.037961952
.54249132,-.03796111
.54250461,-.037960485
.54257274,-.037957292
.54258645,-.037956648
.54261518,-.037955299
.54264492,-.037953895
.54272002,-.037950363
.54280424,-.037946399
.54285955,-.037943803
.54294318,-.037939869
.54302794,-.037935872
.54307586,-.037933614
.54310626,-.037932176
.54324025,-.037925862
.54332525,-.037921838
.54338652,-.03791894
.54345399,-.037915751
.54351771,-.037912741
.54358244,-.037909675
.54363328,-.037907258
.54368562,-.03790478
.54370975,-.037903637
.54373348,-.037902504
.5437547,-.037901495
.54377848,-.037900366
.54382652,-.037898086
.54385024,-.037896954
.54388928,-.037895098
.54391348,-.037893947
.54392743,-.03789328
.54399192,-.037890211
.54405993,-.03788697
.54409933,-.037885088
.54411376,-.037884403
.54414886,-.03788273
.54419321,-.037880614
.54425752,-.037877548
.54431939,-.037874598
.54437989,-.037871711
.54439169,-.037871148
.54440343,-.03787059
.54442155,-.037869725
.5444892,-.037866488
.54455423,-.037863381
.54458338,-.037861988
.54461795,-.03786033
.54463995,-.037859276
.5446583,-.037858393
.54472244,-.037855312
.54474771,-.037854098
.54476905,-.037853066
.54479021,-.037852049
.54484224,-.037849542
.5449447,-.037844602
.5449661,-.037843574
.54501879,-.037841033
.54503691,-.037840158
.54505169,-.037839446
.54521662,-.037831478
.54529768,-.037827559
.54532939,-.037826028
.54541117,-.037822079
.54545623,-.037819903
.54548287,-.037818614
.54554969,-.037815373
.54557103,-.037814341
.54562122,-.037811905
.54569048,-.037808545
.54582328,-.037802093
.54586601,-.037800018
.54590362,-.037798189
.54592568,-.037797108
.54602879,-.037792079
.54604679,-.0377912
.54608488,-.037789341
.5461176,-.037787735
.54615134,-.037786085
.54619086,-.037784144
.54630786,-.037778422
.54632318,-.03777767
.54643804,-.037772045
.54655629,-.037766255
.54656291,-.037765935
.54667944,-.037760228
.54679418,-.037754614
.54685271,-.037751742
.54686922,-.03775093
.54687715,-.037750538
.54695648,-.037746638
.54698235,-.03774536
.54700035,-.037744466
.54712123,-.037738509
.54714251,-.037737455
.54724711,-.037732277
.54730356,-.037729479
.54741508,-.037723947
.54746568,-.037721433
.54755366,-.037717059
.54760236,-.037714634
.54762334,-.037713587
.54769039,-.037710257
.5477398,-.037707791
.54787242,-.037701182
.54792148,-.037698735
.54796988,-.037696321
.54801828,-.03769391
.54805475,-.037692089
.5480687,-.037691388
.54812342,-.037688661
.54817969,-.037685849
.54819632,-.037685018
.54829609,-.03768003
.54830408,-.037679631
.54832679,-.037678499
.54833949,-.037677862
.54835349,-.037677158
.54837197,-.037676238
.54838461,-.037675597
.54843527,-.037673056
.54849327,-.037670143
.54850852,-.037669376
.54852384,-.037668604
.54853904,-.037667841
.54859656,-.03766495
.54865408,-.037662063
.54867637,-.037660938
.54873461,-.037658017
.5487929,-.037655082
.5488081,-.037654322
.54886734,-.037651338
.54890907,-.037649233
.54899341,-.037644986
.54901451,-.037643924
.54903138,-.037643075
.54914731,-.037637215
.54922211,-.037633438
.5492301,-.037633032
.54929298,-.037629846
.54940563,-.037624128
.54950821,-.03761892
.54964215,-.037612125
.54969579,-.037609398
.54973173,-.037607577
.54975367,-.037606463
.54983705,-.037602201
.54985929,-.037601069
.54992527,-.037597705
.54996473,-.037595686
.55000377,-.037593696
.55010641,-.037588451
.55012327,-.037587587
.55016255,-.037585579
.55018359,-.037584502
.55025107,-.037581053
.55037892,-.037574511
.55039608,-.037573632
.55047917,-.037569378
.55048728,-.03756896
.55052483,-.037567027
.55066168,-.037559994
.55070466,-.037557784
.55072087,-.03755695
.55073351,-.037556302
.55074626,-.037555642
.55086678,-.037549429
.55098164,-.037543513
.55110019,-.037537403
.55113578,-.037535571
.55125189,-.037529584
.55136794,-.037523605
.551404,-.037521746
.55144054,-.037519861
.55145884,-.037518919
.55148822,-.037517402
.55160224,-.037511513
.55171663,-.037505604
.5518319,-.037499651
.55188221,-.037497055
.55192333,-.037494928
.5519442,-.037493847
.5519523,-.03749343
.55199313,-.037491322
.55210817,-.03748538
.55214918,-.037483264
.55216914,-.037482224
.55218917,-.037481189
.55220908,-.037480161
.5522297,-.037479091
.55234289,-.037473228
.55236036,-.037472319
.5523802,-.037471294
.55240095,-.037470218
.55244321,-.037468027
.55248523,-.037465841
.55252326,-.037463866
.55256349,-.03746178
.55260527,-.037459608
.55264068,-.037457768
.5526821,-.037455611
.55272466,-.037453398
.55274099,-.037452549
.55284405,-.037447181
.55288559,-.037445016
.55292755,-.037442833
.55297041,-.037440602
.55301279,-.037438396
.55305201,-.037436355
.55312139,-.037432738
.55313945,-.037431795
.55325472,-.037425783
.55335814,-.037420381
.55339819,-.037418291
.553478,-.037414115
.55358148,-.037408702
.55371165,-.037401885
.55377698,-.037398461
.55386609,-.03739379
.55396748,-.03738847
.55402046,-.037385695
.55410939,-.037381031
.55412322,-.037380304
.55415177,-.037378803
.55420339,-.037376087
.55425787,-.037373219
.55436099,-.037367783
.55446416,-.037362345
.55452073,-.037359364
.55453521,-.037358604
.55456948,-.037356794
.55457765,-.037356362
.55458575,-.037355933
.5546214,-.037354048
.55464315,-.037352901
.5546515,-.037352458
.55465966,-.037352026
.55468011,-.037350949
.55473733,-.037347928
.55484027,-.037342485
.55487603,-.037340596
.5548842,-.037340164
.55494279,-.037337068
.55498433,-.037334863
.55509621,-.037328944
.5551998,-.037323456
.5552423,-.037321199
.55532175,-.037316982
.55533832,-.037316103
.55547017,-.037309095
.55551267,-.03730683
.55560571,-.037301879
.55573857,-.037294809
.55583048,-.037289917
.55589426,-.037286516
.55598956,-.037281431
.5560866,-.037276257
.55619931,-.037270248
.55626243,-.037266877
.55632722,-.037263419
.55638373,-.037260395
.55644917,-.0372569
.55646747,-.037255917
.55656958,-.037250455
.55667275,-.037244942
.55671227,-.03724283
.55680615,-.037237797
.55684346,-.037235796
.55686802,-.037234478
.55687845,-.037233915
.55692852,-.037231222
.55698001,-.037228454
.55700755,-.037226971
.55711061,-.037221421
.55712682,-.037220549
.55723512,-.037214682
.55724561,-.037214115
.55730903,-.037210688
.55736601,-.0372076
.55739546,-.037206009
.55751139,-.037199721
.55760539,-.037194621
.55769718,-.03718964
.55770975,-.037188958
.55772227,-.037188277
.5577572,-.03718638
.55777657,-.03718533
.55784202,-.037181769
.55794448,-.037176199
.55808741,-.03716841
.55817831,-.037163451
.55819464,-.037162565
.558209,-.037161782
.55831712,-.037155878
.5584085,-.037150882
.55842936,-.037149742
.55849624,-.037146088
.55853611,-.037143908
.55861169,-.037139758
.55868137,-.037135933
.55874884,-.037132218
.55877471,-.037130795
.55878425,-.037130274
.55883557,-.037127446
.55891794,-.037122902
.558972,-.037119921
.5590238,-.037117068
.55904961,-.037115641
.5590753,-.037114214
.55910081,-.037112806
.5591262,-.037111398
.55919713,-.037107471
.5593673,-.037098046
.55942369,-.037094917
.55943406,-.037094343
.55955374,-.037087716
.55957884,-.037086323
.55968124,-.037080634
.55977428,-.037075471
.55986631,-.03707036
.55990189,-.037068386
.55992508,-.037067093
.56005728,-.037059717
.56009179,-.037057787
.56010216,-.037057202
.56011796,-.037056319
.56014228,-.037054956
.56019062,-.03705224
.56025803,-.037048444
.5603106,-.037045483
.56034499,-.037043542
.56042486,-.037039038
.56048894,-.037035417
.56051755,-.037033804
.56062818,-.037027545
.56068385,-.037024397
.56073189,-.037021685
.56090027,-.037012137
.56100291,-.037006319
.56117666,-.036996469
.5613451,-.036986921
.56151497,-.036977291
.56163085,-.036970705
.56174916,-.036963984
.56178826,-.03696176
.56190276,-.036955234
.56191427,-.036954578
.56203002,-.036947973
.56204146,-.036947321
.56205291,-.036946665
.56206447,-.03694601
.56207585,-.036945358
.56208616,-.036944766
.56214458,-.036941424
.56219304,-.036938652
.56225365,-.03693518
.56236243,-.036928948
.56245995,-.036923356
.56247598,-.036922436
.56253427,-.036919087
.56259274,-.036915727
.56265134,-.036912359
.56271076,-.036908943
.56277025,-.036905527
.56277692,-.036905143
.56284058,-.036901481
.56290346,-.03689786
.56297266,-.036893882
.56306469,-.036888581
.56307137,-.036888193
.56319165,-.036881253
.56326246,-.036877148
.56333065,-.036873195
.56345057,-.03686624
.56348002,-.036864534
.56355762,-.036860034
.56361353,-.036856793
.56367493,-.036853228
.56376708,-.036847875
.56392097,-.03683893
.56408155,-.036829606
.56418973,-.036823317
.56434739,-.036814153
.56450385,-.036805063
.56465757,-.036796134
.56471956,-.036792524
.56478071,-.036788967
.56483388,-.036785867
.56486833,-.036783863
.56492972,-.036780283
.56501067,-.036775563
.56509167,-.036770832
.56517392,-.036766034
.56525546,-.036761269
.56533629,-.036756556
.56541526,-.036751937
.56547552,-.036748406
.56554347,-.036744419
.56560618,-.036740735
.56566054,-.036737531
.56572831,-.036733538
.56576252,-.036731526
.56577104,-.03673102
.56577975,-.036730509
.56578833,-.036730003
.56580704,-.036728896
.56587791,-.036724698
.56594026,-.036720999
.56600189,-.036717348
.56606436,-.036713645
.5661267,-.036709949
.56624657,-.036702845
.56630868,-.036699168
.56645346,-.03669057
.5665313,-.036685944
.56656015,-.03668423
.56660259,-.036681712
.56672412,-.036674488
.56680429,-.036669731
.56681466,-.036669116
.56683075,-.036668155
.56694752,-.036661189
.56696373,-.03666022
.56700647,-.036657672
.56702191,-.036656752
.56703758,-.036655813
.5670532,-.036654878
.56706864,-.036653958
.56708413,-.036653031
.56714046,-.036649656
.56721038,-.036645468
.56723911,-.03664374
.56729829,-.036640186
.56739092,-.03663462
.5674088,-.036633536
.56742668,-.03663246
.56743526,-.036631942
.56744379,-.036631428
.56746775,-.036629979
.56747985,-.036629248
.56750047,-.036628
.56755108,-.036624942
.56762099,-.036620714
.5676409,-.036619507
.5676704,-.036617719
.56770045,-.036615901
.56778497,-.036610775
.56789637,-.036604021
.5679903,-.036598314
.56800973,-.036597133
.56805706,-.036594257
.56817198,-.036587268
.56822389,-.036584113
.5682404,-.036583107
.56829208,-.036579959
.56830764,-.036579009
.56832314,-.036578063
.56838721,-.036574148
.56844574,-.036570571
.56853098,-.03656536
.56862921,-.036559351
.56867772,-.036556371
.56869256,-.036555465
.56876183,-.036551192
.56877959,-.036550097
.56880814,-.036548339
.56882697,-.036547184
.5688833,-.036543705
.56891078,-.03654201
.56893575,-.036540467
.56896096,-.036538906
.56901771,-.036535401
.56903839,-.036534116
.56906348,-.03653257
.5691362,-.036528073
.56917065,-.036525931
.56920946,-.036523517
.56929183,-.03651838
.56933862,-.036515456
.56938195,-.036512759
.56942558,-.036510032
.56946939,-.036507301
.56951278,-.036504585
.56957239,-.036500864
.56965292,-.036495831
.569686,-.036493763
.56976676,-.036488719
.56978345,-.036487672
.5698269,-.036484957
.56986862,-.036482345
.56990844,-.036479853
.57000238,-.036473952
.57008159,-.036468986
.57016063,-.036464024
.57024056,-.03645901
.5703246,-.036453731
.57038844,-.036449719
.57049114,-.036443267
.57056093,-.036438879
.57067657,-.036431611
.57074159,-.03642752
.57076597,-.036425989
.57086188,-.036419958
.57087952,-.036418848
.57096195,-.036413662
.57104421,-.036408495
.57112402,-.03640347
.57113487,-.036402792
.57119101,-.036399253
.57123786,-.036396299
.57131547,-.036391407
.57134032,-.036389839
.57136542,-.036388256
.57144433,-.036383275
.57152426,-.036378227
.57156497,-.036375657
.5716061,-.03637306
.57161677,-.03637239
.57165533,-.03636995
.57166803,-.036369145
.57168692,-.036367945
.57170594,-.036366738
.57175285,-.036363754
.5718509,-.036357503
.57193166,-.036352351
.57200509,-.036347669
.57211286,-.036340795
.57219815,-.036335353
.57230097,-.036328781
.57234949,-.036325682
.57242966,-.03632056
.57251072,-.036315382
.5726161,-.036308642
.57269371,-.036303673
.57271743,-.036302153
.57272834,-.036301453
.57277501,-.036298469
.57281733,-.036295749
.5729174,-.036289331
.57301933,-.036282789
.57311893,-.036276396
.57321966,-.036269926
.57324392,-.036268365
.57329988,-.036264755
.57337427,-.036259964
.57344538,-.036255386
.57345617,-.036254689
.57352608,-.036250185
.57357442,-.036247071
.57362276,-.03624396
.57368076,-.036240224
.57372922,-.036237098
.57377779,-.036233973
.57382566,-.036230888
.57384264,-.036229789
.57385969,-.036228694
.57386959,-.03622805
.57397836,-.036221016
.57399315,-.036220059
.57411337,-.03621228
.57413131,-.036211118
.57414597,-.036210172
.57416672,-.036208823
.5741871,-.036207501
.57426167,-.036202651
.57431746,-.036199022
.57433969,-.036197573
.57441676,-.036192544
.57447129,-.036188982
.57449239,-.0361876
.57450789,-.036186595
.57458264,-.036181696
.57463878,-.036178011
.57472718,-.036172215
.57478392,-.036168493
.57484025,-.036164802
.57489604,-.03616114
.57495207,-.036157466
.57502884,-.036152426
.57510561,-.036147378
.57517672,-.036142703
.57519269,-.036141656
.57525587,-.036137506
.57532859,-.036132723
.57533985,-.036131985
.57539499,-.036128353
.57541192,-.036127239
.5754289,-.036126118
.57552654,-.036119688
.57559335,-.036115281
.57564139,-.036112111
.5756864,-.036109142
.57573062,-.036106221
.57579368,-.03610206
.57581478,-.03610066
.57583278,-.036099471
.5758543,-.036098048
.57587558,-.036096644
.575894,-.036095425
.57591534,-.036094014
.57593662,-.036092609
.57595479,-.03609141
.57607412,-.036083508
.57617337,-.036076929
.5763216,-.036067095
.5763942,-.036062278
.57646066,-.036057867
.57658356,-.036049705
.57659882,-.036048688
.57661366,-.036047701
.57663476,-.0360463
.57672644,-.036040191
.57681787,-.036034103
.57683289,-.036033101
.57693046,-.036026601
.57696491,-.03602431
.57705027,-.036018617
.57719767,-.036008768
.577214,-.036007673
.57729864,-.036002006
.57731491,-.036000922
.57738537,-.035996199
.57744312,-.035992328
.57757246,-.035983667
.57765234,-.035978314
.57773656,-.03597267
.57779539,-.035968728
.57787246,-.035963569
.57798737,-.035955869
.5780884,-.035949096
.57817137,-.035943542
.57823372,-.035939362
.57831287,-.035934061
.57839596,-.035928495
.57846826,-.035923649
.57854491,-.035918511
.57857901,-.035916224
.57872629,-.035906348
.5787794,-.035902787
.57879615,-.035901662
.57894707,-.035891525
.57900995,-.035887297
.57907343,-.035883028
.5791375,-.035878718
.57921994,-.035873175
.57928634,-.035868701
.57934767,-.035864569
.57941091,-.035860304
.57942903,-.035859082
.57947403,-.03585605
.57954347,-.035851363
.57961196,-.03584674
.57963258,-.035845347
.57967669,-.035842367
.57971239,-.035839953
.57981074,-.035833303
.57988328,-.035828393
.57991856,-.035826009
.57995391,-.035823621
.58003139,-.035818376
.58011365,-.035812799
.58014363,-.035810769
.58016676,-.035809204
.58018076,-.035808254
.58025271,-.035803378
.58029705,-.035800375
.58036965,-.035795454
.58043766,-.035790835
.58049291,-.035787079
.58057177,-.035781715
.58059281,-.035780288
.58063829,-.035777178
.58070767,-.035772447
.58071834,-.035771716
.58074731,-.035769738
.58081377,-.03576519
.58090949,-.035758644
.58093011,-.035757232
.581025,-.035750736
.58103585,-.035749987
.58106035,-.03574831
.58108932,-.035746325
.58112967,-.035743561
.58122051,-.035737325
.58125496,-.035734959
.58127862,-.035733335
.58131301,-.035730973
.58142239,-.035723463
.58153313,-.035715844
.58156878,-.035713397
.58162594,-.035709463
.5816589,-.035707191
.58169448,-.035704739
.58184624,-.035694268
.58187449,-.035692316
.58189601,-.035690825
.58196825,-.035685837
.58198476,-.035684705
.58208156,-.035677999
.58209836,-.035676844
.58215308,-.035673052
.58219308,-.035670277
.5822435,-.035666782
.58231264,-.035661988
.58233744,-.035660271
.58235085,-.035659339
.58241957,-.035654556
.58242989,-.035653844
.58244812,-.035652574
.58246648,-.035651296
.58248514,-.03565
.58250326,-.035648741
.58253777,-.035646338
.58259261,-.035642523
.58266497,-.035637487
.58273751,-.035632439
.58279365,-.035628531
.58280623,-.035627659
.58282286,-.035626497
.5828402,-.035625283
.58289212,-.035621658
.58300352,-.035613861
.58311409,-.035606131
.58312535,-.035605345
.58314657,-.035603855
.58316797,-.035602357
.58327824,-.035594627
.58338243,-.035587322
.58341789,-.035584837
.58352733,-.035577163
.58363765,-.035569437
.5836466,-.035568807
.58365768,-.035568032
.58369815,-.035565183
.58370763,-.035564519
.58375818,-.035560973
.5837732,-.035559915
.58386767,-.035553273
.58398712,-.035544883
.5840354,-.035541482
.58407003,-.03553905
.58414805,-.035533555
.58427739,-.035524447
.5843749,-.035517581
.58440042,-.035515774
.58441883,-.035514474
.58443201,-.035513539
.58455193,-.035505038
.58455676,-.035504699
.58460253,-.035501454
.58465803,-.035497516
.58471304,-.03549362
.58476758,-.035489757
.5848245,-.035485718
.58486325,-.035482973
.58491844,-.03547905
.5849815,-.035474572
.58504099,-.035470348
.58505309,-.035469495
.58512765,-.035464186
.58513904,-.035463374
.58523154,-.035456788
.58524776,-.035455629
.58530217,-.035451744
.58531159,-.035451073
.58532637,-.035450015
.58534133,-.035448942
.58535612,-.035447884
.58537084,-.035446826
.58540046,-.03544471
.58552665,-.035435658
.58562183,-.035428829
.58571583,-.035422083
.58577144,-.035418086
.58578271,-.035417281
.58579636,-.035416298
.58584636,-.035412695
.58587462,-.035410661
.58593428,-.035406359
.58605409,-.035397716
.58612657,-.035392482
.58627689,-.035381619
.58628863,-.035380766
.58635926,-.035375655
.58637643,-.035374407
.5864197,-.035371274
.58650595,-.035365026
.58657879,-.03535974
.58664912,-.035354637
.586748,-.035347469
.58684319,-.035340562
.5869388,-.035333619
.58695203,-.035332657
.58696556,-.035331674
.58697867,-.03533072
.5869922,-.035329737
.58706152,-.0353247
.58708405,-.035323057
.58709335,-.035322379
.58710271,-.035321701
.58723402,-.035312131
.58729619,-.035307601
.58730555,-.035306916
.58737767,-.035301659
.58740735,-.035299495
.58744168,-.035296984
.58753914,-.035289865
.58756781,-.035287768
.58763891,-.035282563
.58770251,-.035277899
.58774114,-.035275072
.58781648,-.035269532
.58787751,-.035265055
.5879004,-.035263374
.5879581,-.035259128
.58801168,-.035255183
.58802348,-.035254307
.58803529,-.035253439
.58805609,-.035251908
.58809054,-.03524936
.58810389,-.035248369
.58817059,-.035243433
.58824831,-.035237674
.588278,-.035235472
.58838576,-.03522747
.58839703,-.035226636
.58846825,-.035221335
.58850318,-.035218734
.58852285,-.03521727
.58856821,-.035213873
.58864385,-.035208222
.58870214,-.035203863
.58875912,-.035199601
.58883846,-.035193659
.5888958,-.035189357
.58892083,-.035187483
.58893776,-.035186216
.58902287,-.035179827
.58913159,-.035171662
.58919317,-.03516702
.58921081,-.035165694
.58926755,-.035161402
.58934385,-.035155643
.58935863,-.035154521
.58943403,-.035148822
.58953148,-.035141453
.5896126,-.035135318
.58968991,-.035129454
.58972412,-.035126857
.5898363,-.035118353
.58991301,-.03511253
.5899902,-.035106666
.59006846,-.035100725
.59014857,-.035094634
.59019428,-.035091162
.59026319,-.035085917
.59034622,-.035079613
.59042102,-.035073921
.59046662,-.035070457
.59049624,-.035068203
.59059203,-.035060901
.59063178,-.035057876
.59074438,-.035049286
.59078115,-.035046477
.59085578,-.035040777
.59092426,-.035035539
.59101152,-.035028856
.59103239,-.035027258
.59109968,-.035022099
.59116727,-.035016913
.59118533,-.035015531
.5912028,-.035014194
.59126461,-.035009455
.59128249,-.03500808
.59129518,-.035007108
.59136122,-.035002045
.59141552,-.034997877
.59143388,-.034996469
.59149736,-.034991596
.59151798,-.034990013
.59153467,-.034988731
.59160268,-.034983501
.59168011,-.034977552
.59168923,-.034976847
.59169853,-.034976132
.59170747,-.034975436
.59173399,-.03497339
.59183776,-.034965366
.59191316,-.034959536
.59193414,-.034957919
.59197426,-.034954812
.59209341,-.034945585
.5921883,-.034938235
.59219927,-.034937382
.59221679,-.034936026
.59230125,-.034929466
.59231102,-.034928706
.59234852,-.034925785
.59241825,-.034920353
.59248465,-.034915175
.59258014,-.03490771
.59266639,-.034900963
.59268725,-.034899332
.59273517,-.03489558
.59278458,-.03489171
.59285593,-.034886122
.59288269,-.034884021
.5929088,-.034881976
.59291798,-.034881257
.59292704,-.034880545
.59302342,-.034872964
.59309882,-.034867041
.59317398,-.034861136
.59321541,-.03485788
.59323657,-.034856211
.59326088,-.034854304
.5933038,-.034850921
.59334671,-.034847543
.59345639,-.034838889
.59349889,-.03483554
.59354192,-.034832142
.59358501,-.034828745
.59359598,-.034827877
.59362537,-.034825567
.59364283,-.034824185
.59366167,-.034822699
.59368128,-.034821153
.59379286,-.03481232
.59384733,-.034808006
.593907,-.034803279
.59396261,-.034798868
.59407735,-.034789782
.5941875,-.034781054
.59429854,-.034772251
.59431934,-.034770604
.59442985,-.034761846
.59449852,-.034756403
.59457022,-.034750719
.59463573,-.034745522
.59470278,-.034740202
.59476858,-.034734972
.59483546,-.034729671
.59490174,-.034724407
.59495115,-.034720492
.59496993,-.034719002
.59503525,-.034713816
.59505558,-.034712195
